,quarter,ticker,industry,sector,debt_to_assets,mkt_cap,stock_price,book_to_market,earnings_yield,mkt_cap_rank
6712,2024Q2,NVO,Drug Manufacturers - General,Healthcare,0.1544738117347035,636292098000.0,140.75,0.1793404280082788,0.0319715808170515,12
6713,2024Q3,NVO,Drug Manufacturers - General,Healthcare,0.1433470628344836,530298543220.0,117.72,0.2298783102199177,0.0520727149167516,17
6714,2024Q4,NVO,Drug Manufacturers - General,Healthcare,0.2206700372481456,383104734087.0,85.04,0.3788507896931395,0.0745531514581373,25
6715,2024Q1,NVR,Residential Construction,Consumer Cyclical,0.1542702324217665,25806472560.0,8099.96,0.1683446271046662,0.0152778532239665,452
6716,2024Q2,NVR,Residential Construction,Consumer Cyclical,0.158155993612274,23728144653.0,7588.56,0.174219605468168,0.01689516851682,467
6717,2024Q3,NVR,Residential Construction,Consumer Cyclical,0.1564115491004459,30514697999.0,9811.8,0.1416021165876296,0.0142328624717177,401
6718,2024Q4,NVR,Residential Construction,Consumer Cyclical,0.1599258610108654,25436379000.0,8178.9,0.1655138099648539,0.0183203120223991,455
6719,2024Q1,NVS,Drug Manufacturers - General,Healthcare,0.2892276379672228,197716120000.0,93.88,0.2067583049352256,0.0140605027694929,52
6720,2024Q2,NVS,Drug Manufacturers - General,Healthcare,0.2972873185990462,216433180000.0,103.33,0.1986624546716333,0.0154843704635633,45
6721,2024Q3,NVS,Drug Manufacturers - General,Healthcare,0.3106429426992774,228544740000.0,111.63,0.1928632451461614,0.0141539012810176,47
6722,2024Q4,NVS,Drug Manufacturers - General,Healthcare,0.3057136709504528,193354970000.0,94.45,0.2346965173042457,0.0150344097406034,60
6768,2024Q1,NXPI,Semiconductors,Technology,0.4364493996569468,63569605590.0,243.49,0.1413284484181472,0.0102262926608895,218
6769,2024Q2,NXPI,Semiconductors,Technology,0.4388687704776686,69039614030.0,265.39,0.1330062866950875,0.0097215418817589,193
6770,2024Q3,NXPI,Semiconductors,Technology,0.4301829397101694,61317274780.0,237.75,0.155477783053763,0.0118611987381703,219
6771,2024Q4,NXPI,Semiconductors,Technology,0.4451096985851958,52889095300.0,206.83,0.1805637865016334,0.0094280326838466,265
6819,2024Q1,ODFL,Trucking,Industrials,0.014152355647034,47839694114.0,218.08,0.0925269882248096,0.0061445341159207,289
6820,2024Q2,ODFL,Trucking,Industrials,0.0112262628258971,38210765400.0,175.87,0.1080576795356819,0.0084721669414908,329
6821,2024Q3,ODFL,Trucking,Industrials,0.0110554493864626,42588217360.0,198.09,0.0984637890549684,0.0072694229895502,314
6822,2024Q4,ODFL,Trucking,Industrials,0.0109238180826547,37819983600.0,176.12,0.1119258477048662,0.0069838746309334,356
6859,2024Q1,OKE,Oil & Gas Midstream,Energy,0.495629646316738,46835314000.0,75.68,0.3719556857718366,0.0144027484143763,295
6860,2024Q2,OKE,Oil & Gas Midstream,Energy,0.4911417985853822,47674130000.0,77.93,0.3667642290099639,0.01706659822918,274
6861,2024Q3,OKE,Oil & Gas Midstream,Energy,0.5488148873653281,53518872785.0,88.13,0.327658447607944,0.013389311244752,249
6862,2024Q4,OKE,Oil & Gas Midstream,Energy,0.5006633473286612,61384560000.0,98.1,0.2957011656770713,0.0161060142711518,233
6921,2024Q3,ONC,Medical - Pharmaceuticals,Healthcare,0.1889047241744785,23505895932.0,224.51,0.1461791973352996,-0.0051668077145784,476
6947,2024Q2,ORAN,Telecommunications Services,Communication Services,0.0709039196345632,26554949618.0,9.99,0.6715379167113313,0.021021021021021,431
6948,2024Q1,ORCL,Software - Infrastructure,Technology,0.6418056345836799,345804330000.0,123.82,0.0165257262914165,0.0070263285414311,25
6949,2024Q2,ORCL,Software - Infrastructure,Technology,0.6793283963227783,389853199999.0,139.64,0.0226413767205651,0.0081638498997421,23
6950,2024Q3,ORCL,Software - Infrastructure,Technology,0.5860388034448806,475416000000.0,168.99,0.0231813789229784,0.0062725605065388,20
6951,2024Q4,ORCL,Software - Infrastructure,Technology,0.5968629405386475,464925599999.0,165.64,0.0297445165444947,0.0068220236657812,20
6956,2024Q1,ORLY,Specialty Retail,Consumer Cyclical,0.5338808253314171,66623110960.0,1128.88,-0.0208816127009629,0.0082116788321167,207
6957,2024Q2,ORLY,Specialty Retail,Consumer Cyclical,0.5357761056589154,61968544740.0,1056.06,-0.0255515440396962,0.0100467776452095,211
6958,2024Q3,ORLY,Specialty Retail,Consumer Cyclical,0.528659329068411,66790496799.0,1151.6,-0.0215459394516736,0.0099600555748523,202
6959,2024Q4,ORLY,Specialty Retail,Consumer Cyclical,0.5318240729444671,68774028400.0,1185.8,-0.019817764988568,0.0080620678023275,206
6982,2024Q1,OTIS,Industrial - Machinery,Industrials,0.731794505157798,40224204000.0,97.26,-0.1274811371561028,0.0089450956199876,346
6983,2024Q2,OTIS,Industrial - Machinery,Industrials,0.7569486711300467,39004552000.0,94.69,-0.1322652820069597,0.0108776005914035,323
6984,2024Q3,OTIS,Industrial - Machinery,Industrials,0.7356982750219276,41877426000.0,102.68,-0.119267401749067,0.0131476431632255,320
6985,2024Q4,OTIS,Industrial - Machinery,Industrials,0.7725344644750796,37062522000.0,91.85,-0.1323845229712952,0.0091453456722917,362
7019,2024Q1,OXY,Oil & Gas Exploration & Production,Energy,0.2805175222478021,57457658999.0,63.86,0.5457270603786922,0.0126839962417788,235
7020,2024Q2,OXY,Oil & Gas Exploration & Production,Energy,0.2731053846961268,56336214000.0,62.16,0.576922301581062,0.0176962676962676,232
7021,2024Q3,OXY,Oil & Gas Exploration & Production,Energy,0.3222381501812291,48488832000.0,51.05,0.7323088457751109,0.0201762977473065,279
7022,2024Q4,OXY,Oil & Gas Exploration & Production,Energy,0.3172099011059746,46484928000.0,49.16,0.7385773166060566,-0.0065093572009764,301
7060,2024Q1,PANW,Software - Infrastructure,Technology,0.1194237918215613,91748806000.0,142.07,0.0479808953843814,0.0192510734145139,147
7061,2024Q2,PANW,Software - Infrastructure,Technology,0.0854563098132821,119979178000.0,169.51,0.0408131729188127,0.0025367234971388,111
7062,2024Q3,PANW,Software - Infrastructure,Technology,0.0705470989300131,111700240000.0,170.9,0.0427378549245877,0.0029549444119368,121
7063,2024Q4,PANW,Software - Infrastructure,Technology,0.0503273683900542,118929056000.0,181.96,0.0497086262922998,0.0029402066388217,115
7106,2024Q1,PAYX,Staffing & Employment Services,Industrials,0.0667081289014811,44208000000.0,118.41,0.0879275668890468,0.0117388734059623,315
7107,2024Q2,PAYX,Staffing & Employment Services,Industrials,0.085282815344165,42681600000.0,115.25,0.0916124367317425,0.0091973969631236,306
7108,2024Q3,PAYX,Staffing & Employment Services,Industrials,0.0896645088711138,48321819000.0,131.49,0.0813186203737653,0.0090501178796866,280
7109,2024Q4,PAYX,Staffing & Employment Services,Industrials,0.0060541749173354,50479200000.0,138.31,0.0788426160235863,0.0083146554840575,278
7115,2024Q2,PBA,Oil & Gas Midstream,Energy,0.3781901900777718,21506400000.0,35.71,0.8320860572234184,0.0210025203024362,497
7116,2024Q3,PBA,Oil & Gas Midstream,Energy,0.3782333672201514,23630520000.0,40.21,0.7299179308629694,0.0149216612782889,474
7130,2024Q1,PBR,Oil & Gas Integrated,Energy,0.2894725755185537,98254621133.0,12.38,1.0202169088014277,0.0121163166397415,138
7131,2024Q2,PBR,Oil & Gas Integrated,Energy,0.3131021953383845,93445222243.0,12.91,0.806969951375781,-0.000836560805577,138
7132,2024Q3,PBR,Oil & Gas Integrated,Energy,0.2988895010589418,92929306593.0,13.16,0.8513797186953985,0.0121580547112462,144
7133,2024Q4,PBR,Oil & Gas Integrated,Energy,0.3320267554845991,82874551653.0,12.58,0.729072479408094,-0.0055325914149443,162
7134,2024Q1,PBR-A,Oil & Gas Integrated,Energy,0.2893933702925246,96252061465.0,11.96,1.056043923993451,0.0618729096989966,140
7135,2024Q2,PBR-A,Oil & Gas Integrated,Energy,0.3131021953383845,87963618454.0,12.04,0.8652809029446518,-0.0044352159468438,146
7136,2024Q3,PBR-A,Oil & Gas Integrated,Energy,0.2988895010589418,85061592919.0,11.96,0.9368024329457728,0.0769230769230769,154
7137,2024Q4,PBR-A,Oil & Gas Integrated,Energy,0.3320267554845991,76355516312.0,11.56,0.7934024039386337,-0.03719723183391,181
7138,2024Q1,PCAR,Agricultural - Machinery,Industrials,0.1217330136524857,65029861000.0,118.62,0.2709751717366723,0.0192210419828022,212
7139,2024Q2,PCAR,Agricultural - Machinery,Industrials,0.4625394034475891,54074381897.0,98.84,0.3409606650105348,0.0216511533791987,239
7140,2024Q3,PCAR,Agricultural - Machinery,Industrials,0.3585779704171268,51836603901.0,95.06,0.3736866127706012,0.0194613928045444,260
7141,2024Q4,PCAR,Agricultural - Machinery,Industrials,0.0,54704118000.0,103.34,0.3225027289248676,0.0160634797754983,259
7142,2024Q1,PCG,Regulated Electric,Utilities,0.4588350503349132,35765840000.0,16.72,0.7211506123236011,0.020334928229665,372
7143,2024Q2,PCG,Regulated Electric,Utilities,0.4634293666085574,37312020000.0,17.43,0.704818068986958,0.0137693631669535,340
7144,2024Q3,PCG,Regulated Electric,Utilities,0.453683900271314,42327570000.0,19.75,0.6357901470771162,0.0136708860759493,316
7145,2024Q4,PCG,Regulated Electric,Utilities,0.4365030674846625,44295100000.0,20.18,0.6978066157501682,0.0148662041625371,309
7182,2024Q1,PDD,Specialty Retail,Consumer Cyclical,0.0250900356607683,160125133125.0,116.25,1.36584410411868,0.1747956989247311,72
7183,2024Q2,PDD,Specialty Retail,Consumer Cyclical,0.0225654850965099,197020543809.0,132.95,1.2890951019053194,0.1624670928920647,50
7184,2024Q3,PDD,Specialty Retail,Consumer Cyclical,0.0219300888032871,186834291182.0,134.81,1.4906520544879849,0.1336696090794451,65
7185,2024Q4,PDD,Specialty Retail,Consumer Cyclical,0.0210028104308064,143739164287.0,96.99,2.1797338641336816,0.190947520362924,88
7209,2024Q1,PEG,Regulated Electric,Utilities,0.4191226998549286,33323220000.0,64.78,0.4862457239270142,0.0165174436554492,386
7210,2024Q2,PEG,Regulated Electric,Utilities,0.4116299492191974,36702600000.0,72.07,0.4408921937228587,0.0120715970584154,347
7211,2024Q3,PEG,Regulated Electric,Utilities,0.4080251479289941,44426580000.0,87.9,0.3676823334292802,0.0118316268486916,300
7212,2024Q4,PEG,Regulated Electric,Utilities,0.4188872620790629,42076020000.0,83.82,0.3860347138973455,0.0068002863278453,327
7225,2024Q1,PEP,Beverages - Non-Alcoholic,Consumer Defensive,0.4584966013594562,240638750000.0,169.38,0.0817827585096448,0.0087967882866926,38
7226,2024Q2,PEP,Beverages - Non-Alcoholic,Consumer Defensive,0.4513779349562457,226448890000.0,160.88,0.0879074182903123,0.0139234211834908,43
7227,2024Q3,PEP,Beverages - Non-Alcoholic,Consumer Defensive,0.447842567628068,233478650000.0,167.14,0.0847687251381604,0.0127438075864544,44
7228,2024Q4,PEP,Beverages - Non-Alcoholic,Consumer Defensive,0.4518885660570843,208626320000.0,150.73,0.0871746816621357,0.0073641610827307,46
7233,2024Q1,PFE,Drug Manufacturers - General,Healthcare,0.3145209073022909,156981750000.0,25.62,0.6367246951232555,0.0214676034348165,75
7234,2024Q2,PFE,Drug Manufacturers - General,Healthcare,0.3176652343045335,158534680000.0,26.23,0.5900988015140441,0.0001601219977125,77
7235,2024Q3,PFE,Drug Manufacturers - General,Healthcare,0.3035274927554721,164002980000.0,27.51,0.5919595338448562,0.0287168302435478,80
7236,2024Q4,PFE,Drug Manufacturers - General,Healthcare,0.2982670715477328,151374057671.0,25.61,0.60774384013656,0.002741116751269,85
7257,2024Q1,PG,Household & Personal Products,Consumer Defensive,0.2674124985367648,382991125000.0,157.36,0.1347643876557996,0.0099135739705134,20
7258,2024Q2,PG,Household & Personal Products,Consumer Defensive,0.2726893846531013,407715223999.0,160.99,0.1263468993796017,0.0080750357165041,21
7259,2024Q3,PG,Household & Personal Products,Consumer Defensive,0.2858351385967964,407349080000.0,170.09,0.1293547668650123,0.009700746663531,23
7260,2024Q4,PG,Household & Personal Products,Consumer Defensive,0.2828382488441686,393508080000.0,165.6,0.1313769748910994,0.0117149758454106,23
7273,2024Q1,PH,Industrial - Machinery,Industrials,0.3844357338632708,71420586774.0,548.48,0.1644530285391679,0.0103011960326721,191
7274,2024Q2,PH,Industrial - Machinery,Industrials,0.3604394821980404,65061217907.0,500.63,0.1874677517234733,0.0121846473443461,199
7275,2024Q3,PH,Industrial - Machinery,Industrials,0.3442104251451015,81348616841.0,627.08,0.1597864732533023,0.0086591822415002,166
7276,2024Q4,PH,Industrial - Machinery,Industrials,0.3198009597168706,81890666281.0,632.75,0.1610263602515214,0.0116475701303832,163
7277,2024Q2,PHG,Medical - Devices,Healthcare,0.28041663839316,23672727262.0,25.2,0.5020122889970037,0.019047619047619,469
7278,2024Q3,PHG,Medical - Devices,Healthcare,0.0,30736969684.0,32.72,0.3866353815013598,0.0058068459657701,399
7279,2024Q4,PHG,Medical - Devices,Healthcare,0.2711899503036996,23491333313.0,25.32,0.5110821016288948,-0.0142180094786729,482
7288,2024Q1,PHM,Residential Construction,Consumer Cyclical,0.122817819586657,25551778940.0,119.76,0.4242066636171585,0.0261356045424181,455
7289,2024Q2,PHM,Residential Construction,Consumer Cyclical,0.1376133041998313,23071124700.0,109.5,0.4891100051376318,0.0352511415525114,475
7290,2024Q3,PHM,Residential Construction,Consumer Cyclical,0.1014824867076812,29609779416.0,142.96,0.3912060960299827,0.0236429770565193,409
7316,2024Q1,PINS,Internet Content & Information,Communication Services,0.0420921265032853,23534654730.0,34.67,0.1335835191154299,-0.0010556677242572,488
7317,2024Q2,PINS,Internet Content & Information,Communication Services,0.0809869791082946,30107345970.0,44.07,0.1062216843419759,0.0002949852507374,392
7318,2024Q3,PINS,Internet Content & Information,Communication Services,0.0442269028421432,21845865600.0,32.37,0.1317620603405207,0.0013901760889712,498
7336,2024Q1,PKX,Steel,Basic Materials,0.2672483828485106,26528303426.0,77.05,2102.5631650092014,19.1829980532122,444
7338,2024Q3,PKX,Steel,Basic Materials,0.0,23131415040.0,69.49,2408.020454770671,19.7247085911642,482
7360,2024Q1,PLTR,Software - Infrastructure,Technology,-0.0494603895629757,50933670450.0,23.01,0.0741204583656703,0.0020730117340286,271
7361,2024Q2,PLTR,Software - Infrastructure,Technology,0.0582802376017935,56526225360.0,25.33,0.0716574293472335,0.0023726806158705,230
7362,2024Q3,PLTR,Software - Infrastructure,Technology,0.0524526546623609,85741647600.0,37.2,0.0537404901710931,0.0017150537634408,153
7363,2024Q4,PLTR,Software - Infrastructure,Technology,0.03772644318994,174318301290.0,75.63,0.0287019490379064,0.0003966679888932,72
7376,2024Q1,PM,Tobacco,Consumer Defensive,0.7714460690499885,142285860000.0,87.68,-0.0757084827576482,0.0157390510948905,86
7377,2024Q2,PM,Tobacco,Consumer Defensive,0.7469976589340549,157568150000.0,98.24,-0.0637849953391916,0.0156758957654723,80
7378,2024Q3,PM,Tobacco,Consumer Defensive,0.7358428511630688,188655600000.0,119.02,-0.0523784540521439,0.0166358595194085,62
7379,2024Q4,PM,Tobacco,Consumer Defensive,0.7395927748284346,187023900000.0,119.3,-0.0633791497161153,-0.0031014249790444,63
7444,2024Q1,PPG,Chemicals - Specialty,Basic Materials,0.3217176567430374,34138440000.0,140.89,0.2392322587634442,0.0120661508978635,383
7445,2024Q2,PPG,Chemicals - Specialty,Basic Materials,0.3400064430024391,29521205000.0,123.01,0.2692588828651058,0.0182911958377367,408
7446,2024Q3,PPG,Chemicals - Specialty,Basic Materials,0.3321895873364443,30902918000.0,130.17,0.2564485803308878,0.0154413459322424,395
7447,2024Q4,PPG,Chemicals - Specialty,Basic Materials,0.3290794010188854,27234600000.0,118.02,0.2464220140970098,-0.0101677681748856,440
7451,2024Q3,PPL,Regulated Electric,Utilities,0.407713975093892,24412676120.0,32.56,0.5866316371038013,0.0089066339066339,465
7452,2024Q4,PPL,Regulated Electric,Utilities,0.3957973167109012,23977909860.0,32.2,0.8479902185752755,0.0074534161490683,473
7550,2024Q1,PSX,Oil & Gas Refining & Marketing,Energy,0.2437466458985065,70066163060.0,156.37,0.4431668362024809,0.0111274541152394,198
7551,2024Q2,PSX,Oil & Gas Refining & Marketing,Energy,0.2628217789189545,60556142029.0,136.22,0.51134298507398,0.017545147555425,217
7552,2024Q3,PSX,Oil & Gas Refining & Marketing,Energy,0.2663558870538092,55586130049.0,127.9,0.5381341398737883,0.0064894448788115,241
7553,2024Q4,PSX,Oil & Gas Refining & Marketing,Energy,0.2764046182249042,47543558650.0,111.83,0.5873073452097337,-4.292229276580524e-05,295
7554,2024Q1,PTC,Software - Application,Technology,0.352850475475415,22594767780.0,188.94,0.1302572360405113,0.0050809780882819,499
7555,2024Q2,PTC,Software - Application,Technology,0.3249642428499978,21780961310.0,181.67,0.1384089047812555,0.003192601970606,492
7593,2024Q1,PWR,Engineering & Construction,Industrials,0.2526840210542136,37914172800.0,259.36,0.1679426567102065,0.0031230721776681,360
7594,2024Q2,PWR,Engineering & Construction,Industrials,0.2340935329254856,37080878240.0,253.75,0.1765746575282617,0.0050443349753694,343
7595,2024Q3,PWR,Engineering & Construction,Industrials,0.2681767490180904,43702827000.0,297.85,0.1610571106763211,0.0066812153768675,305
7596,2024Q4,PWR,Engineering & Construction,Industrials,0.2271987306286366,46583873700.0,315.83,0.1567743730697909,0.0065224962796441,298
7603,2024Q1,PXD,Oil & Gas Exploration & Production,Energy,0.1422135735991896,61425000000.0,262.5,0.384045584045584,0.0178285714285714,225
7616,2024Q1,QCOM,Semiconductors,Technology,0.2907254499971787,188938800000.0,165.97,0.1319876978338838,0.0125323853708501,57
7617,2024Q2,QCOM,Semiconductors,Technology,0.2759522951783242,222284880000.0,196.07,0.1127440953079262,0.0097414188810118,44
7618,2024Q3,QCOM,Semiconductors,Technology,0.2653298038220256,188755500000.0,168.26,0.139920425250732,0.0155711399025317,61
7619,2024Q4,QCOM,Semiconductors,Technology,0.2622941970310391,170518200000.0,152.8,0.1584830904202631,0.0187172774869109,75
7646,2024Q1,QSR,Restaurants,Consumer Cyclical,0.6259639182609169,24947300000.0,76.74,0.1230866158208127,0.0095126400833984,465
7647,2024Q2,QSR,Restaurants,Consumer Cyclical,0.6426150685240365,22096180000.0,68.55,0.1411643191204928,0.0128373450036469,488
7648,2024Q3,QSR,Restaurants,Consumer Cyclical,0.6384667544174544,22862040000.0,70.83,0.1432189838621946,0.0158125088239446,483
7666,2024Q1,RACE,Auto - Manufacturers,Consumer Cyclical,0.303286585845317,78578185000.0,429.78,0.0422702219223989,0.0045372050816696,168
7667,2024Q2,RACE,Auto - Manufacturers,Consumer Cyclical,0.3519985385121509,73608692500.0,405.18,0.0425118175537274,0.0056518090725109,181
7668,2024Q3,RACE,Auto - Manufacturers,Consumer Cyclical,0.3443896649949528,84597234720.0,466.44,0.0398365358467573,0.0044593088071348,156
